file_name,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tempo,harmonic,chroma_stft,tonnetz,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,full_path
Song/rock\24.mp3,0.0870439687258314,0.16601074,1872.4756157769348,2156.0884287085564,23.03166433453817,4033.2164082892255,107.666015625,-4.2530402e-05,0.42296207,0.0435292266762049,-139.84679,106.550415,13.5382805,53.245,12.452087,8.037447,2.0260937,13.476485,1.8493568,5.084301,-2.9902003,1.9750044,-5.61216,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\24.mp3
Song/rock\25.mp3,0.1100588958575019,0.1333072,2405.34578215014,2512.6012509887373,21.22536352974699,5115.384767890806,123.046875,0.000508958,0.4332579,0.0307162628647163,-85.2827,86.891106,-7.578776,24.45711,6.6948004,12.530721,-0.77974105,8.03676,2.6321986,4.6241665,3.9921165,3.7913706,0.9636867,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\25.mp3
Song/rock\26.mp3,0.1251757888026875,0.1141494,2429.1280352505105,2451.890161350763,22.059150042752364,5162.256539116879,129.19921875,-2.6797916e-05,0.3773215,0.028368347520832,-157.11043,85.08287,-2.3587646,9.134725,-3.8828864,1.8703904,1.1150912,-1.750096,-2.6322625,-3.2477133,-5.2033753,-5.258636,-5.1127267,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\26.mp3
Song/rock\27.mp3,0.0745165147065931,0.19578393,2078.8730409070217,2648.545869799907,22.27441324582861,5154.379350348027,117.45383522727272,6.1289815e-05,0.3780671,-0.0479428212333833,-99.094444,100.70997,20.654,22.078136,13.136271,6.354051,0.05721458,8.862042,-2.3094373,3.6730301,1.8492466,5.9003425,-1.6302049,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\27.mp3
Song/rock\28.mp3,0.1050271065956109,0.26047912,2270.5629005868977,2426.212560817747,21.893045903983097,4771.228225601798,123.046875,-6.8337766e-05,0.3664855,0.0685880061540144,-20.863832,96.20739,-3.6674464,23.285067,3.9777265,6.259313,-2.4193442,5.2501707,-2.975513,0.5749638,-4.64937,2.4998937,-4.2575083,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\28.mp3
Song/rock\29.mp3,0.0918808986489752,0.15129289,2166.438659084665,2424.602589556001,21.828232781344184,4672.959046684672,117.45383522727272,-1.4711453e-05,0.3294668,0.0275393912225095,-67.08487,104.998505,-5.6984944,22.817274,-0.86896425,-6.14807,-5.6556864,4.142639,4.5231013,-3.9976783,-7.785002,1.8220075,-1.3353091,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\29.mp3
Song/rock\30.mp3,0.0614267630993812,0.14896277,1417.0787023412488,1876.1155657465504,20.989307488206663,2961.839630764211,117.45383522727272,1.19322185e-05,0.51689106,0.0283498152131749,-237.97621,125.30044,19.735113,40.452415,14.3680105,13.01496,6.6841316,6.581492,4.325039,5.199261,-6.324701,-1.4177603,-7.409032,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\30.mp3
Song/rock\31.mp3,0.0590323723293696,0.18428534,1391.133408582613,1893.2054134212424,22.88810142725399,2799.745238408136,143.5546875,0.00029671067,0.34772283,0.0574015232241194,-106.93905,150.58386,4.999862,13.581949,10.6403885,4.230194,-7.4160104,6.055492,-0.92715585,-1.9042044,-5.5454397,2.65871,-8.420576,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\31.mp3
Song/rock\32.mp3,0.08486445191657,0.114421844,1928.1450598803344,2240.395528387231,22.481856375559843,4121.347661914516,161.4990234375,3.6752401e-06,0.3643981,0.0458537684545354,-151.56635,110.77111,9.244767,21.537222,-5.329239,12.120994,-5.9399967,5.587137,-5.2664046,4.7129006,-1.2034541,1.8288531,-1.7666401,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\32.mp3
Song/rock\33.mp3,0.056476731680201,0.08123145,1121.2162164548213,1427.0561965805402,24.90176244369189,2194.0843480369053,151.99908088235293,-3.922706e-06,0.3543086,0.0627251963169083,-253.58128,146.3667,-0.7658488,16.961561,16.24689,9.18371,2.8718185,0.18811932,-1.3561953,-6.3037505,-9.467656,-8.072731,-9.6459255,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\33.mp3
Song/rock\34.mp3,0.0635637960411833,0.21192147,1633.5627452346123,2083.7007448490485,23.19757538612291,3504.974294427929,99.38401442307692,1.1155853e-05,0.32324803,-0.0808197543078113,-88.09859,135.4954,3.799273,15.846696,2.1688056,7.1501412,3.1751933,1.8663403,-0.19866441,-4.5719657,-7.051372,-2.155091,-4.6160555,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\34.mp3
Song/rock\35.mp3,0.0913505111658932,0.1327365,2171.410049156214,2385.260155730088,20.882560372301608,4532.023149742605,86.1328125,3.3644346e-06,0.5118721,0.0098329309806549,-121.1264,85.452614,2.951963,43.31672,-0.2547427,10.955839,3.7985365,11.057464,5.874939,8.6252365,-0.19559921,6.2201943,-0.16054691,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\35.mp3
Song/rock\36.mp3,0.0827328946732405,0.13589005,1945.327736612615,2106.028714493193,21.7389406033147,4146.32401256163,95.703125,-0.003474955,0.4179821,0.0319438367403511,-148.03697,100.89966,16.256044,37.219234,9.278899,16.45551,1.3366951,10.545922,-0.9164886,7.8006167,-4.3429823,6.365854,-0.73014635,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\36.mp3
Song/rock\37.mp3,0.1203347049013921,0.20217931,2517.2756791930965,2503.873335607301,20.54893953340045,5202.433532573231,99.38401442307692,7.502311e-05,0.46208602,-0.0067963309131441,-7.8222957,81.12149,-8.634639,41.53403,7.5651345,1.8166728,-7.0122247,8.862946,6.8902693,6.48973,-0.30766317,-0.16259523,-7.541326,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\37.mp3
Song/rock\38.mp3,0.1285818620697989,0.15784703,2604.9240390015543,2453.863917784663,21.89024178043438,5387.813927457946,129.19921875,5.6186877e-06,0.4102974,0.0134872628954759,-95.18708,87.936195,0.086628005,35.90688,1.3981552,5.5269547,-0.34939158,12.178347,-13.528857,4.1732073,-6.4974856,-1.6290056,-5.4005814,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\38.mp3
Song/rock\39.mp3,0.1076984921814578,0.13059857,2320.725921527421,2412.978918887435,21.30459587706624,4758.0676581079615,143.5546875,-0.00010145663,0.4089896,-0.001641336468023,-68.698204,92.40244,-8.645836,32.871048,3.9830284,4.3142533,0.45637116,5.6770906,0.7320602,4.73636,-0.6706492,5.5882454,-0.91774106,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\39.mp3
Song/rock\40.mp3,0.1137534817889597,0.15904506,2554.7047724639847,2569.54932548224,20.299021971505425,5437.512660192503,99.38401442307692,1.0915912e-05,0.46916917,-0.0005319542651072,-69.64918,81.19584,2.729596,37.407646,6.94187,13.487109,-1.6960819,9.598685,0.69792145,7.2397885,-1.3858744,0.03974112,-6.814621,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\40.mp3
Song/rock\41.mp3,0.0687817590511407,0.17116986,1683.434986437735,2000.416918467071,22.102933764174548,3719.3195953723175,112.34714673913044,-2.772997e-06,0.43423152,0.0037998121305653,-103.77869,120.84818,-6.658921,41.68276,-2.3108256,11.831509,-4.48954,5.8983383,2.0117512,3.7026496,-4.6258082,5.106091,3.3297877,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\41.mp3
Song/rock\42.mp3,0.0545015150691221,0.069175,1404.283329546275,1876.83109325915,23.623909436867667,2868.7872158678942,103.359375,-2.1621374e-06,0.35147738,-0.0784639839140056,-288.6018,122.386116,29.177505,27.155186,20.964964,15.170286,4.435873,2.1282306,-2.4255693,0.896665,-0.7042562,0.83864534,-6.036793,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\42.mp3
Song/rock\43.mp3,0.0628946279244006,0.13424584,1553.220173523047,1824.909284732148,22.57787430246133,3375.8458538011164,103.359375,-0.00066337327,0.4311512,0.0600849842120476,-133.86015,134.96512,-22.387362,38.698925,6.1027656,5.846612,-4.1467376,-2.7655604,-1.9388729,-0.3612894,-3.6681933,-6.90737,-8.4019,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\43.mp3
Song/rock\44.mp3,0.092606334287993,0.13172318,1854.792308410927,2006.892715786388,22.412528378821133,3787.911923578886,107.666015625,-0.00022503687,0.38179624,0.0181581531823454,-152.06323,112.69213,-11.940568,29.952694,6.653738,6.368689,2.0864282,-1.8242924,-4.0247664,1.7829127,-6.232912,-1.968872,-2.7800388,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\44.mp3
Song/rock\45.mp3,0.0462162168285962,0.13952695,1592.2939658372277,2198.2429698914348,22.861583388028368,3697.345069832149,95.703125,-7.5247026e-06,0.33013982,0.0763549378403293,-152.07751,116.58851,18.023443,39.547173,5.5948067,16.180105,-1.2841494,5.247598,-6.667737,-2.848626,-3.2582,2.9993784,-1.0470752,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\45.mp3
Song/rock\46.mp3,0.0560205493522815,0.25441167,1784.1466240025732,2404.815506825121,22.32782358787059,3960.7895711735055,117.45383522727272,1.8505922e-05,0.33242694,-0.046951746245725,-81.93207,107.60968,16.387096,30.249079,19.846693,14.404788,7.644769,4.8795257,-1.1431737,2.1859457,1.8485178,2.8065658,-1.8885839,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\46.mp3
Song/rock\47.mp3,0.1821443892594741,0.14417028,3451.295636792145,2929.1810106914463,20.85277640052082,6992.4663924285815,129.19921875,2.7761064e-06,0.47002134,0.0021202350703485,-47.718452,50.259026,6.783688,25.56534,7.8601265,13.387476,3.3389428,3.846563,0.2736243,3.5886998,-2.7982545,3.7318962,-0.40399,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\47.mp3
Song/rock\48.mp3,0.1082224598801237,0.1902595,2010.499687470099,2128.200121233768,22.682462740526944,4071.4782290005073,89.10290948275862,8.071949e-06,0.39210427,0.0214325247755969,-58.843933,119.46908,-21.021173,27.787561,5.4282117,-1.573835,-0.38955662,2.7358992,4.1755447,2.235012,-3.0246277,-0.7473418,-4.0351214,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\48.mp3
Song/rock\49.mp3,0.0443367305321925,0.17303354,1422.9193817143992,2047.3281807473725,25.51207344713618,2972.5104736894577,95.703125,4.0171954e-06,0.31743354,-0.0559144678648129,-155.95676,130.09186,11.618816,25.822289,18.519318,2.8806338,-3.9689894,8.375391,-8.860251,2.903741,-10.157318,8.314269,-8.900502,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\49.mp3
Song/rock\50.mp3,0.0412121836934454,0.07607546,1382.5123869453237,1979.016720222492,20.57395418436742,2990.783719728828,172.265625,7.0760702e-06,0.3707899,0.0136993743267607,-234.80115,142.20229,24.486885,17.481173,-0.64077425,7.1750193,-5.2877445,2.637524,-1.426676,-0.117945224,-6.904223,-0.37322927,-10.782674,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\50.mp3
Song/rock\51.mp3,0.1033311506066318,0.24105412,2412.4326024617208,2481.6838277720312,21.061344450220336,5168.522484728466,143.5546875,8.276253e-06,0.39190304,0.0306712078058004,-19.290264,96.535446,-11.764045,29.249372,3.6406515,0.33147007,-0.39368117,3.356473,-1.359428,-2.8410776,-2.593176,-2.0520465,-5.5404773,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\51.mp3
Song/rock\52.mp3,0.0977738831085653,0.09792818,2368.1746649553065,2538.5546910330786,21.824591710311346,5203.94069025522,143.5546875,1.374591e-05,0.4097709,0.0481054664814523,-127.8577,90.22185,19.748276,42.991,-11.717695,0.7353142,1.6495134,9.814262,-10.007275,2.309318,-6.008498,7.923621,-5.998326,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\52.mp3
Song/rock\53.mp3,0.0776918533691028,0.12882851,2030.586958458529,2405.1751440963767,23.43576163768461,4463.872143951204,123.046875,4.5928243e-07,0.3683802,0.0492431454553846,-124.776054,100.70542,1.6964343,31.854486,16.492517,13.398365,3.484919,2.171196,-5.5372887,3.082305,0.99127656,9.064639,-2.3511705,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\53.mp3
Song/rock\54.mp3,0.0787769857526102,0.16004558,2038.10888195167,2430.4886461472456,23.102089005304634,4542.968778322578,123.046875,2.894285e-07,0.398771,-0.0262810381568825,-93.19042,104.08839,9.398904,26.501595,11.436558,19.422634,3.921332,4.63132,-3.7065313,2.7421422,-1.9554724,1.9519923,-5.118419,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\54.mp3
Song/rock\55.mp3,0.0526915134981631,0.16402839,1441.5722655791571,1918.6012706812144,24.30235568637798,3002.095729181772,86.1328125,2.3330026e-06,0.30930397,0.006573953094048,-146.66872,129.37778,0.34379658,36.713615,11.344699,5.708301,0.23108226,1.4439607,-3.3248835,4.2447066,-5.8957253,1.5855753,-5.7200847,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\55.mp3
Song/rock\56.mp3,0.1046224713602088,0.22305119,2135.567616959275,2241.5668034858018,22.15828873106681,4487.691064113255,129.19921875,-2.6320327e-05,0.37433043,0.034630020679646,-47.82248,96.54472,-13.394798,45.23443,2.4508517,14.903324,2.7462077,3.792579,2.7705631,-0.079670444,0.5451584,5.1407485,-1.3443925,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\56.mp3
Song/rock\57.mp3,0.1142902890564578,0.16051978,2458.1321330858123,2476.926433689422,21.548655185002666,5088.189314910818,151.99908088235293,-7.926896e-07,0.48828954,0.0273879456867857,-66.87663,85.249565,-8.563914,34.44075,7.967386,9.038904,2.3297322,4.0689144,-0.5763171,3.3099215,-5.461843,4.8511405,0.3510845,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\57.mp3
Song/rock\58.mp3,0.093869143646075,0.1722174,2363.6954139244303,2555.476743253653,21.074523420859546,5141.5310392800175,123.046875,-6.7593446e-06,0.45726174,0.0147544840342648,-119.46111,86.218765,8.988158,29.85813,4.979291,11.009427,-0.88325924,5.0618715,-0.7847499,3.9611795,0.9233819,5.2682624,-2.6935668,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\58.mp3
Song/rock\59.mp3,0.0947869840003867,0.14327581,2365.7742155201668,2667.104612062189,21.736330357140083,5409.438725801189,78.30255681818181,-2.4229534e-05,0.38127384,-0.0208244768891462,-89.85741,90.820114,14.306896,26.450415,7.3648553,14.908173,0.5012172,5.989146,-2.042366,3.5260282,-3.069574,-0.48713943,-5.9870806,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\59.mp3
Song/rock\60.mp3,0.0482888631090487,0.1253773,1577.3122323687285,2304.2530067813964,20.860903324248188,3585.8487087170097,129.19921875,0.00013990824,0.52911186,-0.0021855221300018,-226.49637,111.5751,60.743305,38.092815,15.626589,15.653256,3.752028,6.599237,0.5880141,1.8839568,-2.118107,-0.89270765,-6.31882,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\60.mp3
Song/rock\61.mp3,0.0680144059962297,0.11116046,1029.2789097732648,898.5268081761126,21.54046256894641,1815.7169917343388,129.19921875,0.0004320146,0.47575173,0.0204459195318905,-195.73755,218.80208,-66.38351,9.362329,20.791426,-5.5784125,3.7532847,8.458617,5.5213346,5.375014,-0.7372913,-2.2452276,2.6958017,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\61.mp3
Song/rock\62.mp3,0.1232636371326372,0.16722608,2429.5047818552885,2442.7036209601724,21.34013752220625,5029.988880555757,123.046875,-2.2480116e-07,0.43604517,0.0314351977353028,-43.104675,91.12127,-10.959584,30.02957,2.4314494,7.1403017,4.8651724,9.593801,-1.105916,6.0653186,-3.862011,-1.4706537,-0.5600347,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\62.mp3
Song/rock\63.mp3,0.0718145407361755,0.21112141,1860.8309168689568,2344.178164958648,22.269047530852024,4164.168426442865,117.45383522727272,-5.292029e-05,0.40840963,0.0106020914948296,-56.202335,110.74032,6.8612256,29.330029,3.5844927,8.484311,2.2959354,8.644182,-1.3864855,6.640699,-4.5726423,2.2408571,-2.0575414,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\63.mp3
Song/rock\64.mp3,0.0756475296669566,0.14755149,1735.406849039529,2092.0489319188346,25.360398681061923,3574.5908237112094,117.45383522727272,0.00020014784,0.30014697,0.0067106791118314,-136.59488,114.6941,2.967447,33.72333,6.1373706,3.1356392,-5.7801237,-4.289831,-8.616592,-0.6273383,-10.224319,-0.146624,-7.6956267,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\64.mp3
Song/rock\65.mp3,0.0649517911953789,0.10562724,1511.4855232131542,1889.835160396409,24.960325509117563,3133.293389057062,99.38401442307692,-1.9734268e-06,0.35878113,-0.0083203774354123,-190.92722,123.702965,-2.0874119,37.513245,-1.3284533,9.321032,2.2561283,-0.11627894,-6.2836146,0.25610286,1.1231936,1.6138694,-7.734632,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\65.mp3
Song/rock\66.mp3,0.0720116658811871,0.17538117,1856.8524503595563,2341.063252507994,22.307970580389945,4142.626896479844,117.45383522727272,2.4048538e-06,0.4065763,0.0107443212789205,-76.406845,111.011116,7.0726657,29.00014,3.687956,8.382861,2.4191554,8.458547,-1.4237506,6.51749,-4.6680493,2.2758625,-2.1482384,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\66.mp3
Song/rock\67.mp3,0.0861831511625096,0.20104201,1995.312259929244,2325.240784868887,22.65267483971953,4271.509695385006,172.265625,-1.7156984e-06,0.33118,0.018965193378369,-75.4523,114.79174,3.880033,13.813116,4.819521,11.092804,0.09053175,4.495276,-5.735385,-1.304118,-5.553579,1.6386201,-6.095408,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\67.mp3
Song/rock\68.mp3,0.1145882425802397,0.1270156,2455.369716529449,2538.4990017242844,23.64897734402601,5266.441936448666,151.99908088235293,-6.941737e-05,0.3390042,0.0391053951236514,-93.40275,83.8508,5.8471246,38.64044,9.890195,13.749661,-1.2167871,-0.87317866,-9.896025,3.592657,-9.492678,3.5020616,-3.2129798,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\68.mp3
Song/rock\69.mp3,0.1290716538573086,0.19149017,2605.218158723713,2483.6184913162256,20.70152454235993,5285.531212614196,107.666015625,3.3843968e-05,0.49870142,0.0037302022396786,-12.738216,75.67729,-15.0458555,40.49445,10.125938,7.2151904,-4.3617992,11.250489,5.079086,8.123125,1.552618,1.136861,-6.27407,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\69.mp3
Song/rock\70.mp3,0.0674345484097061,0.08473182,1612.9378712151486,2042.0672420210533,25.64793242336197,3305.763021588602,103.359375,-3.5472888e-06,0.28707337,0.0341617781395051,-200.07816,118.64021,7.794482,29.772362,4.0387077,7.650517,-5.444462,-4.035284,-12.121421,1.9919307,-5.0003166,-1.5663887,-11.714327,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\70.mp3
Song/rock\71.mp3,0.0817476465825599,0.16401681,2043.154874378234,2348.1843685894314,21.149765811112403,4433.995449128118,99.38401442307692,1.2075992e-06,0.48553157,-0.0061465203520579,-126.188446,84.54807,9.46578,51.47326,9.21959,5.967243,9.302751,3.8802404,7.1984167,10.542379,-1.2123038,5.1737723,-2.763018,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\71.mp3
Song/rock\72.mp3,0.0979060551406612,0.22471847,2374.6185647458938,2626.797825987353,22.299020942564507,5328.98065341321,123.046875,-7.906624e-06,0.40353444,0.0449049778038508,-29.910564,91.081024,3.017887,22.141014,9.563175,12.7909155,4.19802,9.6473255,-2.5597417,7.9060225,3.4838667,6.368544,-6.711756,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\72.mp3
Song/rock\73.mp3,0.109699387930201,0.09340884,2122.1389225492976,2153.885941294865,22.34484243961618,4231.041262597882,112.34714673913044,0.00018407866,0.31296915,-0.0140155135073474,-150.55325,111.50829,-21.822392,5.3690333,-0.41812906,1.0139002,-2.7352426,-2.038057,-2.1961079,1.2834852,-3.6447542,2.4780211,-1.8002545,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\73.mp3
Song/rock\74.mp3,0.1353041316221964,0.12067713,2413.4599716805924,2133.5779300615145,21.80852079900148,4680.807091520446,129.19921875,3.4250083e-06,0.43958595,0.0049186113265577,-108.5529,92.355545,-29.58553,29.687826,-0.9484446,-6.0383615,-1.5608191,5.070556,-2.6669073,-1.051149,-5.536648,-1.5195873,-5.465278,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\74.mp3
Song/rock\75.mp3,0.0966764776077919,0.23030779,2404.528846661184,2652.6866028514737,22.96998300120011,5417.886302974551,123.046875,-1.8889413e-06,0.40104753,0.0461574526196592,-28.686945,88.94588,3.5494025,22.407196,10.264148,13.094834,4.5099697,9.634553,-2.4873505,7.629009,3.219482,6.2732406,-6.8256207,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\75.mp3
Song/rock\76.mp3,0.0674927041038283,0.10283665,1645.2610677249525,2070.3049661277782,26.344376319266125,3398.070184481946,103.359375,-5.922726e-07,0.28557387,0.0350744898742078,-182.08478,114.400764,6.0101647,29.844769,3.8825912,7.5315704,-5.5920916,-4.6797895,-12.651875,1.012578,-6.510403,-2.816608,-12.555779,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\76.mp3
Song/rock\77.mp3,0.0699191937959203,0.12699786,1623.6150853517693,2002.0122181983727,24.732624986976266,3342.634260350203,161.4990234375,-6.1822407e-06,0.33955985,0.049473772886355,-177.66978,125.16612,13.554571,37.14318,11.5982275,-0.65380424,6.581612,7.067724,-4.6596746,3.086901,-7.7414412,0.33493426,-5.394417,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\77.mp3
Song/rock\78.mp3,0.0861587937451662,0.10743915,2291.093423956678,2620.749241714897,23.31610645316339,5061.102110825116,107.666015625,3.124001e-05,0.3431519,0.0336685648187293,-162.55305,91.44056,26.54554,24.315731,10.79774,9.618901,-4.9095507,2.2254298,-4.2034082,-0.43477938,-7.559525,-1.6596891,-6.5847154,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\78.mp3
Song/rock\79.mp3,0.0893324330529775,0.19084291,2107.688611881496,2322.2885490125327,23.13377604115933,4509.823799575841,129.19921875,1.7358783e-06,0.39438686,0.0255297656459299,-89.84397,99.42537,-0.038516063,30.963638,5.470875,18.443993,9.253552,3.5393586,-0.20808731,8.234293,-2.1477547,2.4583304,-4.3524127,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\79.mp3
Song/rock\80.mp3,0.0950001586064385,0.17908435,2303.889932745473,2469.249902914351,23.062899952452643,4986.16056862674,143.5546875,3.9711068e-07,0.39556172,0.0636184825232181,-77.156815,96.94347,1.6892698,33.963886,8.455448,9.600874,8.688832,9.446602,-1.1540538,5.7295737,1.0430813,0.41607842,-9.341318,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\80.mp3
Song/rock\81.mp3,0.0863215541618329,0.18241403,2098.2566144503176,2378.132164099104,24.11573933230644,4386.773950705119,135.99917763157896,1.5382019e-06,0.37484786,0.0182717933760978,-114.42781,97.198364,4.004521,29.621647,8.053399,5.79275,7.562287,5.857946,-4.612319,11.410211,-7.6741333,3.6997187,-2.3360124,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\81.mp3
Song/rock\82.mp3,0.0536571246012181,0.07442286,1467.7062230025758,2020.52546902664,27.00286542397612,2820.412450378843,92.28515625,3.2057437e-07,0.24778907,0.0735676355537722,-284.51822,103.45433,31.60607,33.688187,15.452385,9.117421,-0.3817927,-3.6957626,-9.778227,-1.4551113,-6.072907,-1.8639228,-8.7667675,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\82.mp3
Song/rock\83.mp3,0.0801032376860982,0.102196924,2209.477677557841,2569.474805069652,23.937247895903425,4924.387920760223,135.99917763157896,4.4144326e-06,0.3056563,0.0376747472137239,-177.31519,91.37101,19.863409,26.463947,12.36463,9.462543,4.192061,4.3990006,-8.204767,-1.205222,-5.526883,-2.332703,-4.5218673,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\83.mp3
Song/rock\84.mp3,0.0648307593774168,0.19360015,1861.2126157136704,2412.5256266290294,23.32714602734616,4178.519731773855,107.666015625,-2.0397365e-06,0.39037037,0.0608454363879394,-109.07562,100.9307,19.671589,37.713093,25.569847,19.036213,4.411002,10.525244,-1.5045831,4.748079,-1.6217265,1.6221217,-7.5146804,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\84.mp3
Song/rock\85.mp3,0.1139049131743039,0.1649403,2401.0917904128264,2402.715751313064,22.60083275995428,5028.077871229699,107.666015625,5.324712e-07,0.4083879,0.0250257298632293,-69.63624,92.65046,-8.65059,34.103695,10.188821,2.7403674,-3.908514,5.897885,-9.739404,-1.2055299,-3.3894174,-4.587166,-10.65083,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\85.mp3
Song/rock\86.mp3,0.0786551986658932,0.2075923,1683.9260187783989,1995.865075302937,24.04665255543952,3510.111953487529,107.666015625,-1.6060436e-05,0.392245,0.0324531085266943,-91.40583,124.94565,-15.01444,47.881355,16.579914,2.3074272,6.8098626,6.7632685,2.9436502,7.418389,-9.511041,11.121527,-7.5631247,C:\Users\user\OneDrive\Desktop\FYP\Development\Music-recommendation-system\Song Dataset\rock\86.mp3
