file_name,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tempo,harmonic,chroma_stft,tonnetz,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,path
Song/classical\73.mp3,0.046035111,0.08223618,686.8286208,695.54762,26.13754729,1175.235659,112.3471467,-1.14E-07,0.26917034,0.10083469,-277.7842,217.31392,-10.230637,-1.3428264,12.809157,-5.741629,-7.522214,-9.5744295,-13.619566,-12.602614,-6.287081,-3.833974,-5.866022,Song/classical\73.mp3
Song/classical\74.mp3,0.096314515,0.051339872,1789.391196,1708.857073,27.10557696,3053.917806,135.9991776,3.41E-07,0.1882626,0.01016194,-278.7744,91.35849,-53.54038,-0.019255623,-12.540059,-25.721674,-20.008251,-10.028998,-2.595268,-3.4903288,-9.703823,1.6397351,6.3170404,Song/classical\74.mp3
Song/classical\75.mp3,0.049838297,0.076072276,830.6428384,853.8003855,26.19059431,1451.305416,143.5546875,-5.67E-06,0.24923982,-0.042576212,-272.9145,196.15002,-23.449602,6.146946,3.128731,-8.688441,-10.821179,-12.58989,-11.60799,-12.239516,-7.2613683,-5.985912,-5.0114493,Song/classical\75.mp3
Song/classical\76.mp3,0.147283072,0.09013755,2963.408858,2866.501967,24.25541735,6484.799895,135.9991776,-8.54E-05,0.2711591,-0.03016442,-144.37653,64.2889,24.513323,13.814234,-17.653763,4.0821757,-10.161915,2.495775,-6.6419725,-0.087799,-5.238446,2.50744,-2.47538,Song/classical\76.mp3
Song/classical\77.mp3,0.04460825,0.049208466,652.0736211,703.6557777,26.42306899,1056.042905,117.4538352,1.21E-07,0.24706449,-0.005341518,-346.34323,205.68813,6.5919447,1.0248021,10.326958,-4.6804767,-8.0463505,-9.932038,-12.403474,-11.472162,-6.8571334,-5.0321164,-4.4207306,Song/classical\77.mp3
Song/classical\78.mp3,0.113091489,0.0678326,2217.161306,2344.736486,25.01087516,4540.458237,135.9991776,-1.59E-05,0.2396561,0.02163166,-170.68759,90.67959,-5.7530394,27.445518,-0.15712611,-1.6502488,-10.734812,-4.018592,1.8694186,13.373142,0.43860403,5.278151,-11.304758,Song/classical\78.mp3
Song/classical\79.mp3,0.044235525,0.08414333,734.0065992,1033.103253,22.96111042,975.6347939,143.5546875,-1.61E-06,0.24766634,0.025283925,-280.64984,199.70152,16.679945,9.070909,-10.099534,-10.892532,-7.526652,-12.375884,-11.34545,-8.936044,-11.102436,0.93820804,3.9369502,Song/classical\79.mp3
Song/classical\80.mp3,0.05720179,0.062496897,1080.230618,1495.57908,22.47407662,1577.686,161.4990234,-9.45E-07,0.27182868,-0.019986719,-281.3867,162.06264,19.256245,4.9486694,-19.13337,-9.186489,-13.54886,-11.89551,-13.968579,-5.0550604,-9.997711,1.845794,-0.88285613,Song/classical\80.mp3
Song/classical\81.mp3,0.055419733,0.076073736,1063.343769,1392.177847,23.39475723,1645.653815,143.5546875,-4.53E-06,0.23692909,-0.01283765,-261.63583,160.62804,4.1559997,-3.9380014,-24.846254,-10.652716,-14.0513525,-14.251172,-10.901363,-7.930242,-13.257355,1.7464223,2.8662963,Song/classical\81.mp3
Song/classical\82.mp3,0.040176521,0.051263172,574.7739501,829.6351425,24.38126791,798.6811591,83.35433468,0.001819261,0.22901756,0.022676076,-370.3889,201.84877,41.733902,-5.2806067,6.9039025,1.1703846,-5.8250623,-5.630566,-9.96891,-11.370497,-5.101033,0.6720592,2.0479035,Song/classical\82.mp3
Song/classical\83.mp3,0.064584919,0.040814642,1425.438035,1663.22629,24.98332386,2698.944701,103.359375,-8.87E-07,0.21756127,0.014129414,-339.30206,124.21682,-3.455589,17.02379,-6.096104,-24.960432,-7.032135,-12.289423,-22.805708,2.1965773,-6.709194,-10.964311,-4.822245,Song/classical\83.mp3
Song/classical\84.mp3,0.040540372,0.115137026,974.471021,1473.089538,24.5079936,1567.852004,112.3471467,4.66E-06,0.24608551,-0.058704858,-241.12393,158.03307,14.508954,9.33317,-3.9771426,-1.6378218,-6.1291943,-8.688721,-15.781229,-10.066965,-12.333322,-11.571819,-13.536549,Song/classical\84.mp3
Song/classical\85.mp3,0.091511572,0.06695538,1845.312938,2070.990768,26.0394998,3828.134715,129.1992188,-1.15E-06,0.24310392,-0.013314458,-198.00557,107.14799,-10.418908,23.158792,-13.805485,-7.287513,-23.923912,-13.335117,-14.851976,-6.8730273,-10.019705,-5.0063868,-12.387562,Song/classical\85.mp3
Song/classical\86.mp3,0.046470176,0.06794092,775.4962439,877.1861437,25.46278556,1318.467369,117.4538352,-2.74E-06,0.25629938,0.027046668,-291.58987,190.47511,-9.689593,8.570886,6.085843,-10.519265,-7.033049,-7.701243,-10.315273,-8.744335,-4.458037,-3.2535324,-2.7216518,Song/classical\86.mp3
Song/classical\87.mp3,0.038261537,0.072697036,706.4864556,1169.736396,24.45291331,908.6162381,129.1992188,7.51E-06,0.23169148,-0.082884306,-329.04944,153.19405,48.939667,24.499342,-1.9960876,-6.488362,-6.7493234,-7.3442826,-8.883976,-10.7772255,-5.655198,3.3921766,5.0050526,Song/classical\87.mp3
Song/classical\88.mp3,0.05130484,0.09315935,830.1760296,844.8796034,26.68260934,1450.37281,107.6660156,4.77E-07,0.2551094,0.014312855,-248.28838,207.90024,-36.213566,16.218365,4.9081283,-11.744482,-7.9224367,-13.544621,-14.547915,-13.117825,-5.800356,-2.9918954,-2.4553287,Song/classical\88.mp3
Song/classical\89.mp3,0.034144756,0.050289907,547.5040192,691.8411581,24.72556846,864.0135303,161.4990234,-2.40E-05,0.22952132,-0.13025644,-370.5689,212.14926,35.002743,-9.799214,9.751387,2.9985383,-6.0885463,-5.6552305,-9.618338,-11.3558,-10.343411,-9.741956,-4.2518044,Song/classical\89.mp3
Song/classical\90.mp3,0.151189133,0.08702144,2916.601875,2818.092096,22.89581155,6473.820959,143.5546875,8.01E-06,0.32417917,-0.009181028,-93.90399,68.89402,2.3828495,14.233273,-7.5630074,-1.7472593,-14.297237,1.6909572,-5.770672,4.3915887,0.5007972,6.9006467,-0.84734166,Song/classical\90.mp3
Song/classical\91.mp3,0.076484556,0.07988611,1929.357062,2327.619374,24.73795207,4144.188179,117.4538352,-1.05E-07,0.23784946,-0.072843612,-175.44995,99.909706,1.8610747,23.413689,4.4434886,-4.1591773,-10.085606,-8.681309,-7.6516194,2.926445,-7.2516956,-3.238212,-12.461611,Song/classical\91.mp3
Song/classical\92.mp3,0.081882462,0.075008996,1567.584363,1845.966697,26.36399497,3108.966532,123.046875,-0.007500769,0.24509461,-0.01415045,-203.9466,122.19942,-13.620464,25.952389,-7.3834815,-7.877495,-12.230891,-4.080892,-11.07849,-4.1772146,-13.708448,-10.618091,-7.7416496,Song/classical\92.mp3
Song/classical\93.mp3,0.031134255,0.06426724,577.8241926,926.0536164,24.27887367,792.6650187,103.359375,0.003156895,0.24756221,0.07825405,-353.57397,168.48491,36.26366,7.829794,6.0562024,0.6407226,-5.0298944,-10.48245,-13.381382,-15.103741,-15.036561,-13.063514,-11.439671,Song/classical\93.mp3
Song/classical\94.mp3,0.067460983,0.10171521,1331.341876,1587.89983,25.55069945,2542.28357,135.9991776,-4.18E-06,0.27827796,0.059246651,-185.53618,139.25302,-24.96458,17.981287,-18.746983,-9.849114,-23.48272,-19.199383,-14.654389,-15.678842,-14.42738,-11.679529,-11.910628,Song/classical\94.mp3
Song/classical\95.mp3,0.072591146,0.07022871,1166.908789,1409.175506,26.33007636,2090.806576,103.359375,-1.62E-06,0.22753973,0.024615033,-256.80188,165.61243,-11.953346,14.637694,-1.8841038,-8.899895,-9.280453,-7.628645,-15.956199,-5.693824,-6.069519,1.3520533,-0.25161487,Song/classical\95.mp3
Song/classical\96.mp3,0.049589814,0.06817021,775.5393389,872.8396847,24.88547849,1139.969106,135.9991776,-3.05E-06,0.21111634,-0.0629344,-304.79715,182.01936,6.0663314,-6.6628275,-3.857221,-8.820124,-6.0197916,-4.127896,-0.8526093,-0.11257635,-3.6649842,-4.809124,-5.778667,Song/classical\96.mp3
Song/classical\97.mp3,0.046055156,0.018121334,766.5627019,856.7939925,24.74144964,1324.820746,89.10290948,2.26E-07,0.3408385,-0.004351191,-428.6693,170.31538,1.7321681,9.020565,2.4453392,1.1798056,-5.1455736,-7.3137007,-4.3565283,-5.351631,-2.9158165,-3.3392758,-3.3480942,Song/classical\97.mp3
Song/classical\98.mp3,0.056940089,0.046491705,1104.02829,1476.718603,26.72658394,2080.856005,123.046875,-9.03E-07,0.25498927,0.052617529,-297.36218,154.39043,-2.196546,26.265867,3.4972508,5.544135,-8.653898,-3.5288074,-12.838883,-10.950785,-8.218559,-4.55231,-8.004701,Song/classical\98.mp3
Song/classical\99.mp3,0.084126177,0.09832222,1519.080621,1674.819776,27.47198566,2823.572485,123.046875,1.63E-06,0.23770882,0.082312104,-219.23444,125.80769,-17.079689,20.4713,-3.0433612,-7.2955184,-16.851028,-4.1474104,-6.017339,3.0892885,0.94616437,6.0377674,4.474317,Song/classical\99.mp3
Song/classical\100.mp3,0.086058343,0.09107156,1769.688373,2004.974669,25.24214536,3598.201573,99.38401442,-7.53E-06,0.28717184,-0.087032685,-175.94928,109.85203,-11.679167,29.099106,-6.389092,-0.98370093,-5.2431736,-7.065209,-12.437057,-2.6204596,-14.282194,-7.9427342,-1.4608598,Song/classical\100.mp3
Song/rock\1.mp3,0.105247834,0.18477635,2582.00745,2854.382947,21.17166237,5997.255202,99.38401442,-0.000250931,0.380164,0.030388226,-65.69327,85.201836,19.054539,25.644583,18.325558,5.8901124,-0.45684943,10.032309,-3.3267896,3.86678,0.04748115,-0.17127597,-3.3594944,Song/rock\1.mp3
Song/rock\2.mp3,0.067299355,0.12138666,1850.580637,2277.400222,22.40223612,3847.340567,143.5546875,4.46E-05,0.37118042,0.097812302,-184.25775,100.07167,25.949804,36.05395,16.647875,14.334844,6.255844,10.542309,-0.4136283,5.0193744,-4.1905937,-4.3485575,-5.6240788,Song/rock\2.mp3
Song/rock\3.mp3,0.088585283,0.19016947,1951.140479,2278.707153,22.59696495,4199.428422,86.1328125,4.99E-06,0.3984646,0.034758511,-82.4409,110.03632,2.743028,34.22923,10.890571,7.9975424,3.4977243,3.7874398,-0.9003472,5.651607,-7.5853567,3.9340398,-6.376777,Song/rock\3.mp3
Song/rock\4.mp3,0.060084651,0.15122244,1554.804329,2028.369008,23.6914888,3123.642584,135.9991776,-3.30E-06,0.28297773,0.021000932,-142.04669,127.05015,5.414321,20.418568,6.1984673,8.991564,-2.9773808,0.16505134,-8.652256,-5.91108,-7.58583,-3.6060276,-8.765768,Song/rock\4.mp3
Song/rock\5.mp3,0.05215886,0.13207953,1577.235988,2169.569415,24.39595022,3359.262956,129.1992188,-3.92E-06,0.29397276,-0.027439383,-171.86496,116.54718,24.217884,32.604588,7.015162,7.176434,-5.055832,2.790132,-10.143542,-5.841198,-7.425568,-0.19585572,-7.8000827,Song/rock\5.mp3
Song/rock\6.mp3,0.045045928,0.14105667,1332.457657,1936.982831,24.3084532,2858.337034,135.9991776,-1.04E-05,0.35085073,-0.004270387,-196.63522,123.81355,19.389704,30.38466,9.23945,16.061365,3.420564,7.633784,0.7531644,2.8873317,3.7385192,1.8980591,-1.5639968,Song/rock\6.mp3
Song/rock\7.mp3,0.059740626,0.20840332,1566.793762,2086.702659,22.95907491,3348.488027,129.1992188,4.95E-05,0.36202198,0.037704399,-112.03661,125.54418,9.894246,27.651455,9.850698,12.255904,2.8396935,5.2741075,0.4457805,0.9647524,-4.6011496,1.1715002,-1.9122008,Song/rock\7.mp3
Song/rock\8.mp3,0.072436316,0.21221597,1875.556976,2153.480995,22.2754031,4144.429657,129.1992188,-9.21E-06,0.34321734,0.049637968,-85.94123,104.16633,-3.889316,51.077667,5.0367346,4.1477365,-5.9078937,1.0747359,-1.1508346,-0.9717099,-4.213135,4.8668656,-3.752343,Song/rock\8.mp3
Song/rock\9.mp3,0.120771061,0.13947895,2710.196658,2667.471372,21.59083808,5747.666559,123.046875,-2.84E-06,0.45975003,0.010058798,-94.391716,72.32289,4.758848,35.84668,6.0413737,14.914917,2.2728493,5.362509,0.39447093,5.2848496,-3.4561484,4.908465,-2.761849,Song/rock\9.mp3
Song/rock\10.mp3,0.064461622,0.20232148,1704.939228,2120.318013,23.50516936,3686.128819,123.046875,-2.37E-06,0.40825355,0.078891802,-108.68663,114.07802,-3.8852913,29.278168,10.610314,21.697573,2.1836452,10.743603,4.357859,6.8906507,9.248642,5.4462643,3.9871838,Song/rock\10.mp3
Song/rock\11.mp3,0.139352183,0.17144898,2334.53296,2270.318454,23.33544307,4800.372159,123.046875,-6.47E-07,0.38247094,-0.008265589,-69.09363,90.17312,-16.00224,30.220375,-3.0577252,19.481653,-0.35799506,-1.4737815,-1.2908713,-9.751115,1.1023002,3.0167782,-6.0160723,Song/rock\11.mp3
Song/rock\12.mp3,0.081201776,0.18827692,1693.802319,1887.638381,22.57538704,3457.765286,92.28515625,-0.007986885,0.37273872,0.007124585,-108.50753,123.662834,-20.084497,32.390198,10.015476,7.78883,-2.0634036,5.147889,2.0588279,2.0973403,-5.8991156,-1.9474144,-9.208048,Song/rock\12.mp3
Song/rock\13.mp3,0.04570811,0.15158159,1206.041195,1698.218204,26.09298303,2326.464419,135.9991776,-3.68E-07,0.25546005,0.149046329,-169.64221,141.82964,1.7108574,32.94579,4.916095,2.5549185,-6.1515646,1.251183,-11.434522,-4.0124946,-13.410968,-2.0362816,-6.5857167,Song/rock\13.mp3
Song/rock\14.mp3,0.114235532,0.20026383,2637.980057,2668.019051,23.61874671,5715.266833,143.5546875,-8.38E-06,0.3562794,0.001812654,-55.01967,76.782455,13.547395,39.382298,5.0826864,10.57803,3.7707336,7.7818136,-3.2638502,2.741895,-4.8655887,-0.2796475,-4.35985,Song/rock\14.mp3
Song/rock\15.mp3,0.085358209,0.23650326,1954.581144,2070.549071,21.66907979,4116.992726,129.1992188,-8.15E-06,0.4511209,0.003874199,-33.560886,110.43948,-25.469059,54.351322,1.552733,13.021622,-2.5914812,4.587338,3.00841,1.9422337,-2.5281122,5.831482,0.47516477,Song/rock\15.mp3
Song/rock\16.mp3,0.063697479,0.18198746,1574.991061,1936.592188,23.54039167,3310.07216,161.4990234,-2.03E-05,0.34524536,0.078492434,-136.50427,124.948425,-6.608595,38.358147,12.724684,18.723873,3.475492,6.7669945,6.175471,0.90952104,5.307988,4.7861886,0.1113455,Song/rock\16.mp3
Song/rock\17.mp3,0.046226979,0.195901,1180.390181,1731.917373,24.45861715,2181.673196,129.1992188,-5.59E-08,0.34270024,0.048569115,-114.40565,157.30196,0.8341113,17.104532,6.644199,6.35423,-7.085949,-3.1697338,-4.915711,5.044335,-17.673748,-2.9975061,-6.5805855,Song/rock\17.mp3
Song/rock\18.mp3,0.041541859,0.097147636,1177.41679,1809.312471,27.03497804,2149.997904,89.10290948,-3.86E-05,0.25495577,0.171009278,-265.78394,120.265526,41.23855,37.11648,14.085265,15.691543,5.584599,3.253138,-4.0950933,3.2599428,-2.5320423,-7.268119,-9.241536,Song/rock\18.mp3
Song/rock\19.mp3,0.091296321,0.1356644,2027.542214,2223.580388,22.08945445,3956.268098,129.1992188,1.48E-06,0.33202332,-0.00357785,-149.57922,97.41929,8.413914,33.700798,10.070848,5.016225,3.5537,8.966026,0.9464084,3.359304,-0.21616717,1.6514102,-1.1989287,Song/rock\19.mp3
Song/rock\20.mp3,0.109570048,0.13926221,2197.205062,2183.690922,22.27145981,4443.096683,117.4538352,1.11E-05,0.38219613,0.0686559,-92.003296,109.43179,-22.968424,32.57311,7.6720133,3.4656243,-8.227206,4.173968,-2.4525604,1.7264798,-7.2537327,-1.0883732,-2.0550413,Song/rock\20.mp3
Song/rock\21.mp3,0.097224803,0.21149442,2233.054412,2422.134399,21.97603352,4792.320106,117.4538352,-6.46E-06,0.4150648,0.049488113,-41.976574,96.12637,-10.497153,20.68885,8.248715,8.698298,-0.8564738,3.608196,5.517363,10.651457,5.3953786,6.937605,5.0077195,Song/rock\21.mp3
Song/rock\22.mp3,0.075805947,0.15743288,1824.66397,2144.636672,22.8483233,3963.495794,117.4538352,-2.44E-06,0.38876346,-0.013750474,-120.14899,109.233154,1.606059,44.925392,7.298524,15.287911,1.021163,5.868164,4.9036765,3.9802444,3.3931432,4.7839346,-2.013688,Song/rock\22.mp3
Song/rock\23.mp3,0.080143078,0.23924541,1811.34217,2134.385362,22.99771945,3816.447997,161.4990234,1.66E-05,0.34903336,0.029309697,-71.81917,118.59174,-4.283616,34.578278,15.504282,3.249003,5.578424,6.252243,-6.4223356,-0.9343676,-10.207064,5.4718904,-8.5229,Song/rock\23.mp3
Song/rock\24.mp3,0.087043969,0.16601074,1872.475616,2156.088429,23.03166433,4033.216408,107.6660156,-4.25E-05,0.42296207,0.043529227,-139.84679,106.550415,13.5382805,53.245,12.452087,8.037447,2.0260937,13.476485,1.8493568,5.084301,-2.9902003,1.9750044,-5.61216,Song/rock\24.mp3
Song/rock\25.mp3,0.110058896,0.1333072,2405.345782,2512.601251,21.22536353,5115.384768,123.046875,0.000508958,0.4332579,0.030716263,-85.2827,86.891106,-7.578776,24.45711,6.6948004,12.530721,-0.77974105,8.03676,2.6321986,4.6241665,3.9921165,3.7913706,0.9636867,Song/rock\25.mp3
Song/rock\26.mp3,0.125175789,0.1141494,2429.128035,2451.890161,22.05915004,5162.256539,129.1992188,-2.68E-05,0.3773215,0.028368348,-157.11043,85.08287,-2.3587646,9.134725,-3.8828864,1.8703904,1.1150912,-1.750096,-2.6322625,-3.2477133,-5.2033753,-5.258636,-5.1127267,Song/rock\26.mp3
Song/rock\27.mp3,0.074516515,0.19578393,2078.873041,2648.54587,22.27441325,5154.37935,117.4538352,6.13E-05,0.3780671,-0.047942821,-99.094444,100.70997,20.654,22.078136,13.136271,6.354051,0.05721458,8.862042,-2.3094373,3.6730301,1.8492466,5.9003425,-1.6302049,Song/rock\27.mp3
Song/rock\28.mp3,0.105027107,0.26047912,2270.562901,2426.212561,21.8930459,4771.228226,123.046875,-6.83E-05,0.3664855,0.068588006,-20.863832,96.20739,-3.6674464,23.285067,3.9777265,6.259313,-2.4193442,5.2501707,-2.975513,0.5749638,-4.64937,2.4998937,-4.2575083,Song/rock\28.mp3
Song/rock\29.mp3,0.091880899,0.15129289,2166.438659,2424.60259,21.82823278,4672.959047,117.4538352,-1.47E-05,0.3294668,0.027539391,-67.08487,104.998505,-5.6984944,22.817274,-0.86896425,-6.14807,-5.6556864,4.142639,4.5231013,-3.9976783,-7.785002,1.8220075,-1.3353091,Song/rock\29.mp3
Song/rock\30.mp3,0.061426763,0.14896277,1417.078702,1876.115566,20.98930749,2961.839631,117.4538352,1.19E-05,0.51689106,0.028349815,-237.97621,125.30044,19.735113,40.452415,14.3680105,13.01496,6.6841316,6.581492,4.325039,5.199261,-6.324701,-1.4177603,-7.409032,Song/rock\30.mp3
Song/rock\31.mp3,0.059032372,0.18428534,1391.133409,1893.205413,22.88810143,2799.745238,143.5546875,0.000296711,0.34772283,0.057401523,-106.93905,150.58386,4.999862,13.581949,10.6403885,4.230194,-7.4160104,6.055492,-0.92715585,-1.9042044,-5.5454397,2.65871,-8.420576,Song/rock\31.mp3
Song/rock\32.mp3,0.084864452,0.114421844,1928.14506,2240.395528,22.48185638,4121.347662,161.4990234,3.68E-06,0.3643981,0.045853768,-151.56635,110.77111,9.244767,21.537222,-5.329239,12.120994,-5.9399967,5.587137,-5.2664046,4.7129006,-1.2034541,1.8288531,-1.7666401,Song/rock\32.mp3
Song/rock\33.mp3,0.056476732,0.08123145,1121.216216,1427.056197,24.90176244,2194.084348,151.9990809,-3.92E-06,0.3543086,0.062725196,-253.58128,146.3667,-0.7658488,16.961561,16.24689,9.18371,2.8718185,0.18811932,-1.3561953,-6.3037505,-9.467656,-8.072731,-9.6459255,Song/rock\33.mp3
Song/rock\34.mp3,0.063563796,0.21192147,1633.562745,2083.700745,23.19757539,3504.974294,99.38401442,1.12E-05,0.32324803,-0.080819754,-88.09859,135.4954,3.799273,15.846696,2.1688056,7.1501412,3.1751933,1.8663403,-0.19866441,-4.5719657,-7.051372,-2.155091,-4.6160555,Song/rock\34.mp3
Song/rock\35.mp3,0.091350511,0.1327365,2171.410049,2385.260156,20.88256037,4532.02315,86.1328125,3.36E-06,0.5118721,0.009832931,-121.1264,85.452614,2.951963,43.31672,-0.2547427,10.955839,3.7985365,11.057464,5.874939,8.6252365,-0.19559921,6.2201943,-0.16054691,Song/rock\35.mp3
Song/rock\36.mp3,0.082732895,0.13589005,1945.327737,2106.028714,21.7389406,4146.324013,95.703125,-0.003474955,0.4179821,0.031943837,-148.03697,100.89966,16.256044,37.219234,9.278899,16.45551,1.3366951,10.545922,-0.9164886,7.8006167,-4.3429823,6.365854,-0.73014635,Song/rock\36.mp3
Song/rock\37.mp3,0.120334705,0.20217931,2517.275679,2503.873336,20.54893953,5202.433533,99.38401442,7.50E-05,0.46208602,-0.006796331,-7.8222957,81.12149,-8.634639,41.53403,7.5651345,1.8166728,-7.0122247,8.862946,6.8902693,6.48973,-0.30766317,-0.16259523,-7.541326,Song/rock\37.mp3
Song/rock\38.mp3,0.128581862,0.15784703,2604.924039,2453.863918,21.89024178,5387.813927,129.1992188,5.62E-06,0.4102974,0.013487263,-95.18708,87.936195,0.086628005,35.90688,1.3981552,5.5269547,-0.34939158,12.178347,-13.528857,4.1732073,-6.4974856,-1.6290056,-5.4005814,Song/rock\38.mp3
Song/rock\39.mp3,0.107698492,0.13059857,2320.725922,2412.978919,21.30459588,4758.067658,143.5546875,-0.000101457,0.4089896,-0.001641336,-68.698204,92.40244,-8.645836,32.871048,3.9830284,4.3142533,0.45637116,5.6770906,0.7320602,4.73636,-0.6706492,5.5882454,-0.91774106,Song/rock\39.mp3
Song/rock\40.mp3,0.113753482,0.15904506,2554.704772,2569.549325,20.29902197,5437.51266,99.38401442,1.09E-05,0.46916917,-0.000531954,-69.64918,81.19584,2.729596,37.407646,6.94187,13.487109,-1.6960819,9.598685,0.69792145,7.2397885,-1.3858744,0.03974112,-6.814621,Song/rock\40.mp3
Song/rock\41.mp3,0.068781759,0.17116986,1683.434986,2000.416918,22.10293376,3719.319595,112.3471467,-2.77E-06,0.43423152,0.003799812,-103.77869,120.84818,-6.658921,41.68276,-2.3108256,11.831509,-4.48954,5.8983383,2.0117512,3.7026496,-4.6258082,5.106091,3.3297877,Song/rock\41.mp3
Song/rock\42.mp3,0.054501515,0.069175,1404.28333,1876.831093,23.62390944,2868.787216,103.359375,-2.16E-06,0.35147738,-0.078463984,-288.6018,122.386116,29.177505,27.155186,20.964964,15.170286,4.435873,2.1282306,-2.4255693,0.896665,-0.7042562,0.83864534,-6.036793,Song/rock\42.mp3
Song/rock\43.mp3,0.062894628,0.13424584,1553.220174,1824.909285,22.5778743,3375.845854,103.359375,-0.000663373,0.4311512,0.060084984,-133.86015,134.96512,-22.387362,38.698925,6.1027656,5.846612,-4.1467376,-2.7655604,-1.9388729,-0.3612894,-3.6681933,-6.90737,-8.4019,Song/rock\43.mp3
Song/rock\44.mp3,0.092606334,0.13172318,1854.792308,2006.892716,22.41252838,3787.911924,107.6660156,-0.000225037,0.38179624,0.018158153,-152.06323,112.69213,-11.940568,29.952694,6.653738,6.368689,2.0864282,-1.8242924,-4.0247664,1.7829127,-6.232912,-1.968872,-2.7800388,Song/rock\44.mp3
Song/rock\45.mp3,0.046216217,0.13952695,1592.293966,2198.24297,22.86158339,3697.34507,95.703125,-7.52E-06,0.33013982,0.076354938,-152.07751,116.58851,18.023443,39.547173,5.5948067,16.180105,-1.2841494,5.247598,-6.667737,-2.848626,-3.2582,2.9993784,-1.0470752,Song/rock\45.mp3
Song/rock\46.mp3,0.056020549,0.25441167,1784.146624,2404.815507,22.32782359,3960.789571,117.4538352,1.85E-05,0.33242694,-0.046951746,-81.93207,107.60968,16.387096,30.249079,19.846693,14.404788,7.644769,4.8795257,-1.1431737,2.1859457,1.8485178,2.8065658,-1.8885839,Song/rock\46.mp3
Song/rock\47.mp3,0.182144389,0.14417028,3451.295637,2929.181011,20.8527764,6992.466392,129.1992188,2.78E-06,0.47002134,0.002120235,-47.718452,50.259026,6.783688,25.56534,7.8601265,13.387476,3.3389428,3.846563,0.2736243,3.5886998,-2.7982545,3.7318962,-0.40399,Song/rock\47.mp3
Song/rock\48.mp3,0.10822246,0.1902595,2010.499687,2128.200121,22.68246274,4071.478229,89.10290948,8.07E-06,0.39210427,0.021432525,-58.843933,119.46908,-21.021173,27.787561,5.4282117,-1.573835,-0.38955662,2.7358992,4.1755447,2.235012,-3.0246277,-0.7473418,-4.0351214,Song/rock\48.mp3
Song/rock\49.mp3,0.044336731,0.17303354,1422.919382,2047.328181,25.51207345,2972.510474,95.703125,4.02E-06,0.31743354,-0.055914468,-155.95676,130.09186,11.618816,25.822289,18.519318,2.8806338,-3.9689894,8.375391,-8.860251,2.903741,-10.157318,8.314269,-8.900502,Song/rock\49.mp3
Song/rock\50.mp3,0.041212184,0.07607546,1382.512387,1979.01672,20.57395418,2990.78372,172.265625,7.08E-06,0.3707899,0.013699374,-234.80115,142.20229,24.486885,17.481173,-0.64077425,7.1750193,-5.2877445,2.637524,-1.426676,-0.117945224,-6.904223,-0.37322927,-10.782674,Song/rock\50.mp3
Song/rock\51.mp3,0.103331151,0.24105412,2412.432602,2481.683828,21.06134445,5168.522485,143.5546875,8.28E-06,0.39190304,0.030671208,-19.290264,96.535446,-11.764045,29.249372,3.6406515,0.33147007,-0.39368117,3.356473,-1.359428,-2.8410776,-2.593176,-2.0520465,-5.5404773,Song/rock\51.mp3
Song/rock\52.mp3,0.097773883,0.09792818,2368.174665,2538.554691,21.82459171,5203.94069,143.5546875,1.37E-05,0.4097709,0.048105466,-127.8577,90.22185,19.748276,42.991,-11.717695,0.7353142,1.6495134,9.814262,-10.007275,2.309318,-6.008498,7.923621,-5.998326,Song/rock\52.mp3
Song/rock\53.mp3,0.077691853,0.12882851,2030.586958,2405.175144,23.43576164,4463.872144,123.046875,4.59E-07,0.3683802,0.049243145,-124.776054,100.70542,1.6964343,31.854486,16.492517,13.398365,3.484919,2.171196,-5.5372887,3.082305,0.99127656,9.064639,-2.3511705,Song/rock\53.mp3
Song/rock\54.mp3,0.078776986,0.16004558,2038.108882,2430.488646,23.10208901,4542.968778,123.046875,2.89E-07,0.398771,-0.026281038,-93.19042,104.08839,9.398904,26.501595,11.436558,19.422634,3.921332,4.63132,-3.7065313,2.7421422,-1.9554724,1.9519923,-5.118419,Song/rock\54.mp3
Song/rock\55.mp3,0.052691513,0.16402839,1441.572266,1918.601271,24.30235569,3002.095729,86.1328125,2.33E-06,0.30930397,0.006573953,-146.66872,129.37778,0.34379658,36.713615,11.344699,5.708301,0.23108226,1.4439607,-3.3248835,4.2447066,-5.8957253,1.5855753,-5.7200847,Song/rock\55.mp3
Song/rock\56.mp3,0.104622471,0.22305119,2135.567617,2241.566803,22.15828873,4487.691064,129.1992188,-2.63E-05,0.37433043,0.034630021,-47.82248,96.54472,-13.394798,45.23443,2.4508517,14.903324,2.7462077,3.792579,2.7705631,-0.079670444,0.5451584,5.1407485,-1.3443925,Song/rock\56.mp3
Song/rock\57.mp3,0.114290289,0.16051978,2458.132133,2476.926434,21.54865519,5088.189315,151.9990809,-7.93E-07,0.48828954,0.027387946,-66.87663,85.249565,-8.563914,34.44075,7.967386,9.038904,2.3297322,4.0689144,-0.5763171,3.3099215,-5.461843,4.8511405,0.3510845,Song/rock\57.mp3
